 39.939        144.325 
 39.934        144.33 
 39.93         144.333 
 39.925        144.338 
 39.918        144.343 
 39.914        144.346 
 39.909        144.35 
 39.903        144.353 
 39.898        144.355 
 39.893        144.357 
 39.889        144.358 
 39.882        144.359 
 39.876        144.359 
 39.872        144.358 
 39.867        144.356 
 39.863        144.356 
 39.859        144.354 
 39.853        144.353 
 39.849        144.351 
 39.843        144.349 
 39.839        144.347 
 39.835        144.344 
 39.83         144.341 
 39.823        144.336 
 39.818        144.332 
 39.812        144.328 
 39.807        144.323 
 39.803        144.319 
 39.797        144.315 
 39.791        144.312 
 39.785        144.309 
 39.78         144.307 
 39.78         144.307 
 39.773        144.304 
 39.765        144.301 
 39.756        144.301 
 39.75         144.3 
 39.744        144.3 
 39.74         144.3 
 39.736        144.302 
 39.732        144.303 
 39.728        144.302 
 39.724        144.301 
 39.72         144.3 
 39.713        144.297 
 39.708        144.294 
 39.703        144.292 
 39.697        144.288 
 39.691        144.285 
 39.686        144.282 
 39.681        144.28 
 39.676        144.278 
 39.671        144.276 
 39.662        144.275 
 39.656        144.274 
 39.65         144.271 
 39.643        144.269 
 39.638        144.267 
 39.631        144.264 
 39.625        144.262 
 39.618        144.26 
 39.612        144.258 
 39.605        144.255 
 39.6          144.253 
 39.594        144.251 
 39.587        144.248 
 39.581        144.245 
 39.573        144.241 
 39.566        144.237 
 39.559        144.235 
 39.554        144.232 
 39.547        144.23 
 39.542        144.228 
 39.532        144.227 
 39.524        144.225 
 39.517        144.224 
 39.512        144.224 
 39.505        144.223 
 39.497        144.221 
 39.49         144.221 
 39.483        144.221 
 39.475        144.223 
 39.469        144.224 
 39.462        144.226 
 39.457        144.226 
 39.453        144.226 
 39.449        144.226 
 39.443        144.225 
 39.438        144.225 
 39.433        144.225 
 39.429        144.225 
 39.424        144.224 
 39.42         144.222 
 39.413        144.222 
 39.406        144.221 
 39.401        144.22 
 39.394        144.219 
 39.387        144.218 
 39.382        144.217 
 39.376        144.215 
 39.368        144.213 
 39.361        144.213 
 39.354        144.212 
 39.346        144.211 
 39.339        144.21 
 39.333        144.21 
 39.326        144.21 
 39.319        144.209 
 39.314        144.209 
 39.308        144.208 
 39.301        144.206 
 39.294        144.206 
 39.287        144.206 
 39.28         144.207 
 39.27         144.208 
 39.263        144.208 
 39.255        144.209 
 39.249        144.209 
 39.241        144.21 
 39.235        144.21 
 39.226        144.208 
 39.219        144.21 
 39.214        144.21 
 39.206        144.211 
 39.2          144.21 
 39.194        144.21 
 39.191        144.211 
 39.186        144.212 
 39.178        144.212 
 39.172        144.212 
 39.164        144.211 
 39.158        144.211 
 39.151        144.211 
 39.145        144.211 
 39.139        144.209 
 39.132        144.208 
 39.126        144.208 
 39.117        144.206 
 39.112        144.206 
 39.105        144.206 
 39.098        144.206 
 39.091        144.206 
 39.081        144.204 
 39.075        144.206 
 39.066        144.207 
 39.059        144.208 
 39.054        144.208 
 39.049        144.209 
 39.042        144.211 
 39.037        144.212 
 39.031        144.213 
 39.025        144.214 
 39.021        144.216 
 39.015        144.217 
 39.008        144.218 
 39.003        144.218 
 38.999        144.217 
 38.994        144.217 
 38.986        144.216 
 38.979        144.216 
 38.973        144.215 
 38.967        144.214 
 38.96         144.215 
 38.953        144.215 
 38.944        144.216 
 38.935        144.214 
 38.928        144.214 
 38.922        144.212 
 38.915        144.21 
 38.909        144.208 
 38.903        144.206 
 38.896        144.202 
 38.89         144.198 
 38.882        144.195 
 38.878        144.193 
 38.873        144.191 
 38.867        144.188 
 38.862        144.185 
 38.857        144.182 
 38.853        144.18 
 38.847        144.175 
 38.841        144.171 
 38.834        144.166 
 38.828        144.162 
 38.824        144.158 
 38.817        144.153 
 38.812        144.151 
 38.805        144.149 
 38.8          144.149 
 38.795        144.148 
 38.791        144.146 
 38.784        144.146 
 38.777        144.146 
 38.771        144.147 
 38.764        144.146 
 38.757        144.145 
 38.751        144.141 
 38.746        144.139 
 38.74         144.136 
 38.732        144.132 
 38.725        144.129 
 38.716        144.124 
 38.709        144.122 
 38.704        144.12 
 38.698        144.118 
 38.692        144.117 
 38.688        144.115 
 38.681        144.115 
 38.674        144.114 
 38.668        144.113 
 38.663        144.112 
 38.655        144.109 
 38.649        144.107 
 38.643        144.104 
 38.636        144.102 
 38.632        144.101 
 38.625        144.098 
 38.621        144.097 
 38.614        144.094 
 38.609        144.093 
 38.6          144.09 
 38.594        144.088 
 38.588        144.087 
 38.582        144.085 
 38.574        144.084 
 38.568        144.082 
 38.561        144.081 
 38.554        144.08 
 38.548        144.08 
 38.54         144.081 
 38.53         144.081 
 38.523        144.082 
 38.516        144.084 
 38.509        144.086 
 38.503        144.088 
 38.496        144.089 
 38.491        144.09 
 38.484        144.092 
 38.475        144.092 
 38.47         144.094 
 38.466        144.096 
 38.461        144.099 
 38.455        144.101 
 38.45         144.102 
 38.444        144.103 
 38.435        144.102 
 38.428        144.101 
 38.421        144.099 
 38.414        144.097 
 38.409        144.095 
 38.402        144.092 
 38.396        144.091 
 38.388        144.09 
 38.38         144.088 
 38.37         144.088 
 38.365        144.087 
 38.36         144.087 
 38.352        144.086 
 38.346        144.087 
 38.338        144.085 
 38.333        144.083 
 38.326        144.079 
 38.319        144.077 
 38.312        144.074 
 38.306        144.071 
 38.3          144.068 
 38.289        144.065 
 38.277        144.06 
 38.27         144.056 
 38.262        144.053 
 38.256        144.048 
 38.251        144.044 
 38.245        144.04 
 38.239        144.036 
 38.233        144.033 
 38.225        144.029 
 38.219        144.025 
 38.215        144.023 
 38.209        144.019 
 38.203        144.016 
 38.199        144.014 
 38.193        144.012 
 38.188        144.009 
 38.182        144.007 
 38.177        144.007 
 38.17         144.005 
 38.163        144.003 
 38.155        144.003 
 38.155        144.003 
 38.149        144.002 
 38.143        144 
 38.134        143.999 
 38.131        143.998 
 38.125        143.997 
 38.117        143.997 
 38.107        143.997 
 38.099        143.996 
 38.09         143.995 
 38.079        143.994 
 38.07         143.994 
 38.061        143.994 
 38.052        143.994 
 38.045        143.993 
 38.038        143.993 
 38.03         143.993 
 38.021        143.993 
 38.014        143.992 
 38.006        143.991 
 37.999        143.99 
 37.993        143.99 
 37.989        143.991 
 37.984        143.99 
 37.978        143.991 
 37.974        143.99 
 37.968        143.992 
 37.961        143.992 
 37.955        143.992 
 37.948        143.991 
 37.945        143.991 
 37.941        143.989 
 37.937        143.988 
 37.932        143.988 
 37.924        143.985 
 37.918        143.982 
 37.913        143.98 
 37.907        143.979 
 37.9          143.976 
 37.893        143.974 
 37.888        143.973 
 37.882        143.969 
 37.874        143.966 
 37.867        143.963 
 37.86         143.961 
 37.854        143.959 
 37.848        143.958 
 37.84         143.955 
 37.837        143.953 
 37.831        143.95 
 37.825        143.945 
 37.82         143.941 
 37.815        143.938 
 37.81         143.933 
 37.804        143.928 
 37.798        143.925 
 37.793        143.921 
 37.788        143.918 
 37.783        143.915 
 37.778        143.911 
 37.771        143.908 
 37.765        143.904 
 37.757        143.901 
 37.752        143.899 
 37.743        143.895 
 37.736        143.892 
 37.727        143.89 
 37.722        143.887 
 37.715        143.883 
 37.709        143.881 
 37.704        143.878 
 37.696        143.876 
 37.691        143.873 
 37.685        143.873 
 37.676        143.871 
 37.669        143.869 
 37.663        143.868 
 37.657        143.867 
 37.649        143.865 
 37.642        143.862 
 37.637        143.862 
 37.63         143.859 
 37.625        143.858 
 37.617        143.855 
 37.61         143.851 
 37.604        143.848 
 37.601        143.845 
 37.595        143.842 
 37.589        143.837 
 37.584        143.833 
 37.578        143.83 
 37.574        143.826 
 37.571        143.823 
 37.566        143.818 
 37.561        143.814 
 37.555        143.809 
 37.551        143.806 
 37.548        143.802 
 37.544        143.796 
 37.541        143.791 
 37.535        143.789 
 37.533        143.786 
 37.531        143.783 
 37.526        143.78 
 37.523        143.777 
