143.60  42.20   -42.10940 
141.00  32.40   -42.20000 
143.20  42.20   -42.27570 
142.00  38.80   -42.30000 
141.00  32.20   -42.30000 
143.00  42.00   -42.43920 
140.80  35.40   -42.44220 
141.60  37.40   -42.44750 
141.80  38.00   -42.52080 
142.20  40.60   -42.60000 
146.80  43.60   -42.72680 
140.80  36.00   -42.89420 
141.00  32.00   -43.00000 
141.40  37.00   -43.05190 
142.00  39.00   -43.10000 
142.20  40.80   -43.30000 
141.20  36.60   -43.36540 
141.40  30.40   -43.40830 
140.80  35.20   -43.57740 
143.80  42.20   -43.68040 
142.20  41.00   -43.70000 
144.00  42.20   -43.78950 
141.80  38.20   -43.80000 
145.00  42.80   -43.91100 
140.80  34.40   -44.20980 
141.00  31.80   -44.30000 
140.80  34.20   -44.36400 
140.80  34.60   -44.36780 
140.80  35.00   -44.41300 
142.00  39.20   -44.50000 
140.80  34.80   -44.56200 
141.00  36.40   -44.57550 
141.60  37.60   -44.74930 
140.80  34.00   -44.92460 
145.80  43.20   -44.95740 
145.40  43.00   -44.98420 
142.80  41.80   -45.07730 
141.40  37.20   -45.39470 
142.00  39.40   -45.50000 
141.00  31.60   -45.50000 
141.80  38.40   -45.60000 
140.80  33.80   -45.75960 
142.40  41.40   -45.78380 
140.80  36.20   -45.80590 
142.60  41.60   -45.83910 
141.00  31.40   -45.90000 
141.20  36.80   -46.01470 
144.40  42.40   -46.14740 
142.00  39.60   -46.20000 
141.00  31.20   -46.50000 
